,school_code,school_name,Year,Attendance
17577,4499,Newbridge Heights Public School,2019,94.3
17578,2736,Newcastle East Public School,2019,93.1
17579,8509,Newcastle High School,2019,84.3
17580,4627,Newington Public School,2019,95.6
17581,4478,Newling Public School,2019,87.9
17582,2740,Newport Public School,2019,93.0
17583,2741,Newrybar Public School,2019,91.7
17584,8530,Newtown High School of Performing Arts,2019,92.3
17585,2744,Newtown North Public School,2019,93.4
17586,7431,Newtown Public School,2019,94.7
17587,4427,Niagara Park Public School,2019,93.5
17588,2748,Niangala Public School,2019,
17589,2749,Nicholson Street Public School,2019,95.1
17590,5128,Nillo Infants School,2019,93.3
17591,2751,Nimbin Central School,2019,80.8
17592,2752,Nimmitabel Public School,2019,88.1
17593,2759,Nords Wharf Public School,2019,92.9
17594,8211,Normanhurst Boys High School,2019,95.3
17595,2760,Normanhurst Public School,2019,95.1
17596,4275,Normanhurst West Public School,2019,95.4
17597,4149,North Haven Public School,2019,93.1
17598,4618,North Nowra Public School,2019,91.9
17599,2764,North Rocks Public School,2019,94.8
17600,3022,North Ryde Public School,2019,94.4
17601,2765,North Star Public School,2019,93.4
17602,8132,North Sydney Boys High School,2019,97.1
17603,8133,North Sydney Girls High School,2019,97.3
17604,2766,North Sydney Public School,2019,94.5
17605,3332,North Wagga Public School,2019,93.2
17606,2761,Northbridge Public School,2019,96.2
17607,8851,Northern Beaches Secondary College Balgowlah Boys Campus,2019,89.6
17608,8511,Northern Beaches Secondary College Cromer Campus,2019,89.0
17609,8568,Northern Beaches Secondary College Freshwater Senior Campus,2019,
17610,8831,Northern Beaches Secondary College Mackellar Girls Campus,2019,91.9
17611,8567,Northern Beaches Secondary College Manly Campus,2019,94.3
17612,8547,Northlakes High School,2019,81.3
17613,4588,Northlakes Public School,2019,91.1
17614,8229,Northmead Creative and Performing Arts High School,2019,89.8
17615,2763,Northmead Public School,2019,92.6
17616,4493,Noumea Public School,2019,90.4
17617,4256,Nowra East Public School,2019,84.8
17618,8201,Nowra High School,2019,88.1
17619,4106,Nowra Hill Public School,2019,92.3
17620,2769,Nowra Public School,2019,91.3
17621,2771,Nulkaba Public School,2019,91.9
17622,2781,Nundle Public School,2019,88.6
17623,4420,Nuwarra Public School,2019,91.0
17624,2784,Nymboida Public School,2019,89.0
17625,8353,Nyngan High School,2019,85.1
17626,2785,Nyngan Public School,2019,87.8
17627,8906,Oak Flats High School,2019,89.1
17628,3860,Oak Flats Public School,2019,92.7
17629,2789,Oakdale Public School,2019,91.2
17630,4604,Oakhill Drive Public School,2019,95.0
17631,2791,Oaklands Central School,2019,91.2
17632,2794,Oakville Public School,2019,93.8
17633,4071,Oatlands Public School,2019,92.3
17634,2796,Oatley Public School,2019,93.2
17635,3797,Oatley West Public School,2019,94.8
17636,8598,Oberon High School,2019,87.6
17637,2797,Oberon Public School,2019,88.6
17638,1227,Ocean Shores Public School,2019,91.1
17639,2798,O'Connell Public School,2019,92.8
17640,2799,Old Bar Public School,2019,92.9
17641,2800,Old Bonalbo Public School,2019,94.3
17642,2801,Old Guildford Public School,2019,91.5
17643,4534,Orama Public School,2019,89.9
17644,4549,Orana Heights Public School,2019,93.1
17645,2811,Orange East Public School,2019,91.6
17646,2812,Orange Grove Public School,2019,94.6
17647,8134,Orange High School,2019,88.5
17648,7307,Orange Public School,2019,93.6
17649,8469,Orara High School,2019,85.7
17650,2814,Orara Upper Public School,2019,91.6
17651,2815,Orchard Hills Public School,2019,92.3
17652,2818,Otford Public School,2019,94.1
17653,2820,Ourimbah Public School,2019,93.5
17654,8455,Oxley High School,2019,85.3
17655,4055,Oxley Park Public School,2019,90.2
17656,3690,Oxley Vale Public School,2019,90.4
17657,3593,Oyster Bay Public School,2019,93.9
17658,1551,Pacific Palms Public School,2019,90.9
17659,7432,Paddington Public School,2019,95.1
17660,3958,Padstow Heights Public School,2019,93.0
17661,4088,Padstow North Public School,2019,92.4
17662,2826,Padstow Park Public School,2019,93.6
17663,3905,Pagewood Public School,2019,95.2
17664,3912,Palinyewah Public School,2019,96.1
17665,2827,Pallamallawa Public School,2019,91.8
17666,2829,Palmers Island Public School,2019,87.7
17667,2831,Pambula Public School,2019,92.3
17668,4012,Panania North Public School,2019,93.5
17669,1809,Panania Public School,2019,94.5
17670,4204,Parkes East Public School,2019,92.8
17671,8146,Parkes High School,2019,84.1
17672,2835,Parkes Public School,2019,91.4
17673,2838,Parklea Public School,2019,92.8
17674,4413,Parkview Public School,2019,91.7
17675,3840,Parramatta East Public School,2019,94.2
17676,8135,Parramatta High School,2019,94.3
17677,2842,Parramatta North Public School,2019,92.3
17678,2840,Parramatta Public School,2019,93.0
17679,2843,Parramatta West Public School,2019,92.7
17680,2844,Paterson Public School,2019,94.2
17681,2846,Paxton Public School,2019,91.0
17682,2848,Peak Hill Central School,2019,80.9
17683,2849,Peakhurst Public School,2019,92.8
17684,4323,Peakhurst South Public School,2019,94.4
17685,4013,Peakhurst West Public School,2019,93.5
17686,2852,Peats Ridge Public School,2019,87.8
17687,8525,Peel High School,2019,80.9
17688,2855,Pelaw Main Public School,2019,92.3
17689,2476,Pelican Flat Public School,2019,92.2
17690,8395,Pendle Hill High School,2019,86.0
17691,3993,Pendle Hill Public School,2019,93.0
17692,8438,Pennant Hills High School,2019,93.1
17693,2857,Pennant Hills Public School,2019,94.9
17694,8163,Penrith High School,2019,95.3
17695,2859,Penrith Public School,2019,91.4
17696,4138,Penrith South Public School,2019,91.5
17697,2860,Penrose Public School,2019,87.5
17698,2861,Penshurst Public School,2019,93.5
17699,4051,Penshurst West Public School,2019,93.8
17700,2862,Perthville Public School,2019,93.8
17701,4502,Petersham Public School,2019,94.1
17702,8377,Picnic Point High School,2019,88.9
17703,4342,Picnic Point Public School,2019,93.7
17704,8215,Picton High School,2019,83.0
17705,2867,Picton Public School,2019,92.2
17706,2870,Pilliga Public School,2019,88.7
17707,2884,Pitt Town Public School,2019,93.4
17708,8379,Pittwater High School,2019,89.7
17709,7308,Plattsburg Public School,2019,91.1
17710,4357,Pleasant Heights Public School,2019,94.8
17711,2886,Pleasant Hills Public School,2019,91.8
17712,8514,Plumpton High School,2019,87.5
17713,2887,Plumpton Public School,2019,93.5
17714,4551,Plunkett Street Public School,2019,84.2
17715,4050,Point Clare Public School,2019,93.8
17716,2893,Pomona Public School,2019,94.8
17717,8230,Port Hacking High School,2019,91.3
17718,2896,Port Kembla Public School,2019,92.5
17719,2899,Port Macquarie Public School,2019,90.8
17720,2897,Portland Central School,2019,86.8
17721,3578,Pottsville Beach Public School,2019,91.5
17722,4554,Prairievale Public School,2019,93.5
17723,8560,Prairiewood High School,2019,89.8
17724,2901,Prestons Public School,2019,88.1
17725,2902,Pretty Beach Public School,2019,90.0
17726,2904,Primbee Public School,2019,92.9
17727,8184,Punchbowl Boys High School,2019,78.6
17728,2910,Punchbowl Public School,2019,90.4
17729,2913,Putney Public School,2019,95.0
17730,3777,Pymble Public School,2019,95.6
17731,2917,Quaama Public School,2019,91.2
17732,4212,Quakers Hill East Public School,2019,93.8
17733,8594,Quakers Hill High School,2019,88.9
17734,2918,Quakers Hill Public School,2019,92.3
17735,2919,Quambone Public School,2019,94.1
17736,2920,Quandialla Public School,2019,91.6
17737,4371,Queanbeyan East Public School,2019,91.8
17738,8216,Queanbeyan High School,2019,80.2
17739,2922,Queanbeyan Public School,2019,93.2
17740,4394,Queanbeyan South Public School,2019,86.1
17741,4127,Queanbeyan West Public School,2019,90.8
17742,8174,Quirindi High School,2019,85.6
17743,3947,Quirindi Public School,2019,91.5
17744,2927,Raglan Public School,2019,92.3
17745,4233,Railway Town Public School,2019,86.8
17746,2930,Rainbow Street Public School,2019,94.5
17747,2931,Raleigh Public School,2019,90.1
17748,3830,Ramsgate Public School,2019,93.0
17749,2933,Rand Public School,2019,93.5
17750,8161,Randwick Boys High School,2019,90.1
17751,8220,Randwick Girls High School,2019,92.0
17752,4250,Randwick Public School,2019,95.1
17753,2935,Rankins Springs Public School,2019,90.9
17754,2937,Rappville Public School,2019,93.0
17755,2193,Rathmines Public School,2019,91.5
17756,2943,Raymond Terrace Public School,2019,91.3
17757,4410,Red Hill Public School,2019,87.4
17758,2948,Red Range Public School,2019,87.0
17759,2946,Redhead Public School,2019,93.4
17760,2950,Regents Park Public School,2019,90.0
17761,2951,Regentville Public School,2019,93.1
17762,2955,Repton Public School,2019,90.8
17763,2958,Revesby Public School,2019,91.9
17764,4016,Revesby South Public School,2019,94.0
17765,8178,Richmond High School,2019,86.7
17766,2965,Richmond North Public School,2019,92.3
17767,3999,Richmond Public School,2019,93.3
17768,4312,Ringrose Public School,2019,91.7
17769,8243,Riverside Girls High School,2019,92.5
17770,8907,Riverstone High School,2019,83.5
17771,2970,Riverstone Public School,2019,89.1
17772,3743,Riverwood Public School,2019,94.5
17773,8575,Robert Townson High School,2019,89.2
17774,4569,Robert Townson Public School,2019,91.8
17775,2971,Robertson Public School,2019,94.1
17776,2973,Rockdale Public School,2019,92.1
17777,2974,Rockley Public School,2019,94.0
17778,2983,Rocky River Public School,2019,91.2
17779,2985,Rollands Plains Upper Public School,2019,93.1
17780,8908,Rooty Hill High School,2019,89.9
17781,4056,Rooty Hill Public School,2019,92.1
17782,4645,Ropes Crossing Public School,2019,91.2
17783,2988,Rose Bay Public School,2019,94.7
17784,8555,Rose Bay Secondary College,2019,89.6
17785,2987,Rosebank Public School,2019,93.0
17786,7444,Rosehill Public School,2019,93.3
17787,4294,Roselea Public School,2019,94.3
17788,4537,Rosemeadow Public School,2019,91.2
17789,2994,Roseville Public School,2019,95.4
17790,2996,Rosewood Public School,2019,94.5
17791,2997,Ross Hill Public School,2019,90.6
17792,2999,Rossmore Public School,2019,91.8
17793,3006,Rous Public School,2019,92.2
17794,8291,Rouse Hill High School,2019,90.7
17795,3008,Rouse Hill Public School,2019,93.4
17796,3580,Rowena Public School,2019,94.7
17797,7435,Rozelle Public School,2019,95.3
17798,4489,Ruse Public School,2019,91.3
17799,5132,Russell Lea Public School,2019,94.9
17800,3973,Russell Vale Public School,2019,93.4
17801,4561,Rutherford Public School,2019,91.5
17802,8572,Rutherford Technology High School,2019,81.6
17803,4123,Rydalmere East Public School,2019,90.9
17804,3020,Rydalmere Public School,2019,91.6
17805,4257,Ryde East Public School,2019,95.1
17806,3021,Ryde Public School,2019,95.4
17807,8415,Ryde Secondary College,2019,92.7
17808,3024,Rye Park Public School,2019,83.3
17809,3025,Rylstone Public School,2019,91.2
17810,4491,Sackville Street Public School,2019,90.6
17811,4319,Sadleir Public School,2019,92.4
17812,3035,Salt Ash Public School,2019,92.2
17813,4574,Samuel Gilbert Public School,2019,94.3
17814,4560,Samuel Terry Public School,2019,92.1
17815,4464,Sanctuary Point Public School,2019,90.8
17816,5696,Sandon Public School,2019,90.7
17817,4557,Sandy Beach Public School,2019,92.2
17818,1974,Sandy Hollow Public School,2019,87.2
17819,3038,Sans Souci Public School,2019,92.9
17820,8551,Sarah Redfern High School,2019,88.4
17821,4509,Sarah Redfern Public School,2019,90.2
17822,3042,Sawtell Public School,2019,93.6
17823,3045,Scarborough Public School,2019,89.4
17824,3046,Schofields Public School,2019,92.0
17825,8409,Scone High School,2019,86.2
17826,7311,Scone Public School,2019,92.7
17827,3635,Scotts Head Public School,2019,91.6
17828,1104,Seaforth Public School,2019,94.6
17829,3048,Seaham Public School,2019,93.1
17830,8265,Sefton High School,2019,94.5
17831,5188,Sefton Infants School,2019,92.6
17832,8231,Seven Hills High School,2019,82.9
17833,3053,Seven Hills North Public School,2019,93.4
17834,3931,Seven Hills Public School,2019,91.1
17835,4162,Seven Hills West Public School,2019,91.5
17836,4476,Shalvey Public School,2019,89.8
17837,4641,Shell Cove Public School,2019,92.8
17838,4381,Shelley Public School,2019,92.3
17839,3060,Shellharbour Public School,2019,93.5
17840,4328,Sherwood Grange Public School,2019,92.5
17841,4640,Sherwood Ridge Public School,2019,94.7
17842,4589,Shoal Bay Public School,2019,92.1
17843,1625,Shoalhaven Heads Public School,2019,93.1
17844,8561,Shoalhaven High School,2019,77.5
17845,3065,Shortland Public School,2019,89.5
17846,4486,Singleton Heights Public School,2019,91.7
17847,8202,Singleton High School,2019,85.0
17848,3070,Singleton Public School,2019,92.2
17849,8250,Sir Joseph Banks High School,2019,84.0
17850,3073,Smithfield Public School,2019,93.7
17851,4355,Smithfield West Public School,2019,93.8
17852,8542,Smiths Hill High School,2019,95.4
17853,3075,Smithtown Public School,2019,90.9
17854,3077,Sofala Public School,2019,
17855,3696,Soldiers Point Public School,2019,92.4
17856,3078,Somersby Public School,2019,94.0
17857,3079,Somerton Public School,2019,90.1
17858,3703,South Coogee Public School,2019,94.3
17859,8406,South Grafton High School,2019,84.3
17860,2061,South Grafton Public School,2019,91.8
17861,8545,South Sydney High School,2019,91.5
17862,3333,South Wagga Public School,2019,93.3
17863,3083,South West Rocks Public School,2019,91.5
17864,4428,Southern Cross Public School,2019,92.4
17865,3968,Speers Point Public School,2019,89.2
17866,3089,Spring Hill Public School,2019,94.1
17867,3091,Spring Ridge Public School,2019,94.6
17868,3093,Spring Terrace Public School,2019,92.9
17869,4523,Springdale Heights Public School,2019,91.2
17870,8446,Springwood High School,2019,88.7
17871,3095,Springwood Public School,2019,93.9
17872,4481,St Andrews Public School,2019,91.5
17873,8571,St Clair High School,2019,85.0
17874,4531,St Clair Public School,2019,90.6
17875,8136,St George Girls High School,2019,95.3
17876,3673,St Georges Basin Public School,2019,92.1
17877,4603,St Helens Park Public School,2019,91.4
17878,8400,St Ives High School,2019,92.3
17879,4293,St Ives North Public School,2019,95.3
17880,4400,St Ives Park Public School,2019,94.1
17881,4331,St Ives Public School,2019,95.0
17882,8531,St Johns Park High School,2019,89.1
17883,3029,St Johns Park Public School,2019,94.3
17884,4205,St Marys North Public School,2019,89.2
17885,3031,St Marys Public School,2019,90.2
17886,8870,St Marys Senior High School,2019,
17887,4279,St Marys South Public School,2019,91.0
17888,3032,St Peters Public School,2019,92.6
17889,5133,Stanford Merthyr Infants School,2019,93.4
17890,7436,Stanmore Public School,2019,94.6
17891,3103,Stanwell Park Public School,2019,94.2
17892,3109,Stockinbingal Public School,2019,89.0
17893,3110,Stockton Public School,2019,92.9
17894,3112,Stokers Siding Public School,2019,75.3
17895,3119,Stratford Public School,2019,91.9
17896,3122,Stratheden Public School,2019,87.3
17897,8169,Strathfield Girls High School,2019,95.3
17898,3123,Strathfield North Public School,2019,95.4
17899,8252,Strathfield South High School,2019,86.1
17900,3124,Strathfield South Public School,2019,93.7
17901,3125,Stroud Public School,2019,93.0
17902,3126,Stroud Road Public School,2019,90.2
17903,3127,Stuart Town Public School,2019,89.3
17904,3643,Stuarts Point Public School,2019,90.6
17905,4457,Sturt Public School,2019,94.0
17906,3129,Summer Hill Public School,2019,95.2
17907,4562,Sunshine Bay Public School,2019,90.3
17908,4631,Surveyors Creek Public School,2019,94.1
17909,3659,Sussex Inlet Public School,2019,89.1
17910,3822,Sutherland North Public School,2019,95.3
17911,3136,Sutherland Public School,2019,93.7
17912,3137,Sutton Public School,2019,92.7
17913,8389,Swansea High School,2019,87.6
17914,3141,Swansea Public School,2019,93.0
17915,8137,Sydney Boys High School,2019,95.3
17916,8138,Sydney Girls High School,2019,96.3
17917,8484,Sydney Secondary College Balmain Campus,2019,89.0
17918,8539,Sydney Secondary College Blackwattle Bay Campus,2019,
17919,8507,Sydney Secondary College Leichhardt Campus,2019,91.4
17920,8141,Sydney Technical High School,2019,95.4
17921,4024,Sylvania Heights Public School,2019,93.3
17922,8463,Sylvania High School,2019,89.7
17923,3143,Sylvania Public School,2019,92.6
17924,3534,Table Top Public School,2019,92.0
17925,3145,Tabulam Public School,2019,83.0
17926,4617,Tacking Point Public School,2019,94.4
17927,3147,Tacoma Public School,2019,92.1
17928,3148,Tahmoor Public School,2019,90.8
17929,4374,Talbingo Public School,2019,
17930,3153,Tallimba Public School,2019,92.4
17931,3154,Tallong Public School,2019,89.4
17932,3156,Tambar Springs Public School,2019,
17933,8139,Tamworth High School,2019,80.4
17934,3157,Tamworth Public School,2019,93.4
17935,3882,Tamworth South Public School,2019,89.9
17936,3158,Tamworth West Public School,2019,91.8
17937,4547,Tanilba Bay Public School,2019,90.7
17938,3159,Tanja Public School,2019,84.9
17939,3162,Tarago Public School,2019,92.1
17940,3163,Taralga Public School,2019,93.2
17941,3165,Tarcutta Public School,2019,92.8
17942,8140,Taree High School,2019,83.5
17943,3167,Taree Public School,2019,82.0
17944,3909,Taree West Public School,2019,92.1
17945,3168,Taren Point Public School,2019,93.5
17946,3820,Tarrawanna Public School,2019,92.3
17947,4263,Tarro Public School,2019,91.4
17948,3173,Tathra Public School,2019,92.3
17949,5112,Taverners Hill Infants School,2019,94.6
17950,3175,Tea Gardens Public School,2019,88.9
17951,2177,Telarah Public School,2019,88.7
17952,3176,Telegraph Point Public School,2019,93.3
17953,4103,Telopea Public School,2019,92.6
17954,8168,Temora High School,2019,84.8
17955,3178,Temora Public School,2019,93.5
17956,4209,Temora West Public School,2019,92.6
17957,8506,Tempe High School,2019,91.1
17958,3948,Tempe Public School,2019,93.6
17959,3180,Tenambit Public School,2019,89.2
17960,8358,Tenterfield High School,2019,88.5
17961,3183,Teralba Public School,2019,92.0
17962,3185,Terara Public School,2019,94.0
17963,3189,Terranora Public School,2019,93.8
17964,3190,Terrey Hills Public School,2019,95.0
17965,8533,Terrigal High School,2019,88.1
17966,3191,Terrigal Public School,2019,92.1
17967,4578,Teven-Tintenbar Public School,2019,93.6
17968,4573,Tharawal Public School,2019,93.2
17969,3195,Tharbogang Public School,2019,90.9
17970,1548,The Channon Public School,2019,90.8
17971,1849,The Entrance Public School,2019,89.4
17972,8372,The Forest High School,2019,89.7
17973,4518,The Grange Public School,2019,90.1
17974,8314,The Henry Lawson High School,2019,88.0
17975,8412,The Hills Sports High School,2019,86.2
17976,8852,The Jannali High School,2019,90.7
17977,2246,The Junction Public School,2019,93.6
17978,2510,The Meadows Public School,2019,90.0
17979,2793,The Oaks Public School,2019,91.6
17980,2890,The Pocket Public School,2019,87.5
17981,2968,The Risk Public School,2019,93.3
17982,8520,"The Rivers Secondary College, Kadina High Campus",2019,83.1
17983,8124,"The Rivers Secondary College, Lismore High Campus",2019,85.3
17984,8214,"The Rivers Secondary College, Richmond River High Campus",2019,85.7
17985,2976,The Rock Central School,2019,88.7
17986,3182,The Sir Henry Parkes Memorial Public School,2019,92.4
17987,3200,Thirlmere Public School,2019,93.0
17988,3201,Thirroul Public School,2019,93.4
17989,4539,Thomas Acres Public School,2019,91.3
17990,8589,Thomas Reddall High School,2019,82.1
17991,4276,Thornleigh West Public School,2019,94.5
17992,3204,Thornton Public School,2019,91.4
17993,3208,Thurgoona Public School,2019,94.3
17994,3213,Tighes Hill Public School,2019,94.1
17995,1016,Timbumburi Public School,2019,94.7
17996,3218,Tingha Public School,2019,83.1
17997,3219,Tinonee Public School,2019,93.5
17998,3221,Tintinhull Public School,2019,93.3
17999,3222,Tirranna Public School,2019,88.9
18000,3225,Tocumwal Public School,2019,92.2
18001,8502,Tomaree High School,2019,84.5
18002,2723,Tomaree Public School,2019,91.6
18003,3226,Tomerong Public School,2019,92.3
18004,3235,Tooleybuc Central School,2019,93.2
18005,3239,Toomelah Public School,2019,84.0
18006,4366,Toongabbie East Public School,2019,86.2
18007,3240,Toongabbie Public School,2019,93.9
18008,4364,Toongabbie West Public School,2019,91.3
18009,3242,Tooraweenah Public School,2019,93.2
18010,8527,Toormina High School,2019,93.0
18011,4506,Toormina Public School,2019,91.0
18012,8909,Toronto High School,2019,86.0
18013,3247,Toronto Public School,2019,90.9
18014,3249,Tottenham Central School,2019,91.3
18015,3250,Toukley Public School,2019,91.0
18016,3252,Towamba Public School,2019,91.1
18017,4151,Tower Street Public School,2019,92.5
18018,3866,Towradgi Public School,2019,93.5
18019,3254,Trangie Central School,2019,86.9
18020,3255,Tregeagle Public School,2019,93.2
18021,4402,Tregear Public School,2019,85.6
18022,3259,Trundle Central School,2019,92.7
18023,3260,Trunkey Public School,2019,92.5
18024,4164,Truscott Street Public School,2019,94.2
18025,3263,Tucabia Public School,2019,93.4
18026,8563,Tuggerah Lakes Secondary College Berkeley Vale Campus,2019,86.6
18027,8465,Tuggerah Lakes Secondary College The Entrance Campus,2019,
18028,8274,Tuggerah Lakes Secondary College Tumbi Umbi Campus,2019,84.3
18029,3269,Tuggerah Public School,2019,93.7
18030,4097,Tuggerawong Public School,2019,92.6
18031,3270,Tullamore Central School,2019,90.9
18032,3272,Tullibigeal Central School,2019,92.8
18033,4649,Tullimbar Public School,2019,92.6
18034,8450,Tumbarumba High School,2019,85.9
18035,3275,Tumbarumba Public School,2019,89.4
18036,3277,Tumbulgum Public School,2019,93.4
18037,8343,Tumut High School,2019,88.9
18038,3278,Tumut Public School,2019,94.2
18039,4533,Tuncurry Public School,2019,91.9
18040,3283,Tuntable Creek Public School,2019,87.4
18041,8435,Turramurra High School,2019,92.8
18042,3288,Turramurra North Public School,2019,95.3
18043,3855,Turramurra Public School,2019,95.7
18044,4144,Turvey Park Public School,2019,92.6
18045,3290,Tweed Heads Public School,2019,91.3
18046,4111,Tweed Heads South Public School,2019,89.8
18047,8370,Tweed River High School,2019,84.5
18048,3293,Tyalgum Public School,2019,91.7
18049,4503,Tyalla Public School,2019,89.5
18050,3298,Uki Public School,2019,90.9
18051,8495,Ulladulla High School,2019,89.4
18052,3302,Ulladulla Public School,2019,91.7
18053,3303,Ulmarra Public School,2019,93.5
18054,3304,Ulong Public School,2019,82.4
18055,3305,Ultimo Public School,2019,94.1
18056,3995,Umina Beach Public School,2019,91.4
18057,3308,Unanderra Public School,2019,92.6
18058,3310,Undercliffe Public School,2019,93.8
18059,3311,Ungarie Central School,2019,91.4
18060,3760,Upper Coopers Creek Public School,2019,97.1
18061,2372,Upper Lansdowne Public School,2019,94.0
18062,3864,Uralla Central School,2019,89.6
18063,3314,Urana Public School,2019,90.7
18064,1499,Uranquinty Public School,2019,92.7
18065,3316,Urbenville Public School,2019,95.1
18066,3318,Urunga Public School,2019,91.3
18067,3321,Vacy Public School,2019,93.6
18068,4185,Valentine Public School,2019,94.7
18069,4508,Valley View Public School,2019,93.3
18070,4248,Vardys Road Public School,2019,92.9
18071,3325,Vaucluse Public School,2019,93.2
18072,3977,Villawood East Public School,2019,90.2
18073,4065,Villawood North Public School,2019,92.5
18074,8593,Vincentia High School,2019,83.1
18075,4592,Vincentia Public School,2019,92.7
18076,3329,Vineyard Public School,2019,90.6
18077,8278,Wadalba Community School,2019,86.0
18078,8142,Wagga Wagga High School,2019,88.7
18079,3330,Wagga Wagga Public School,2019,93.9
18080,3833,Wahroonga Public School,2019,95.2
18081,3334,Waitara Public School,2019,94.7
18082,4368,Wakehurst Public School,2019,94.2
18083,3336,Wakool Burraboi Public School,2019,92.5
18084,3338,Walbundrie Public School,2019,95.8
18085,3340,Walcha Central School,2019,89.9
18086,8475,Walgett Community College - High School,2019,68.0
18087,3342,Walgett Community College - Primary School,2019,79.0
18088,3343,Walhallow Public School,2019,88.3
18089,3352,Walla Walla Public School,2019,91.5
18090,3345,Wallabadah Public School,2019,91.7
18091,3346,Wallacia Public School,2019,91.3
18092,3353,Wallendbeen Public School,2019,91.4
18093,3354,Wallerawang Public School,2019,90.0
18094,3357,Wallsend Public School,2019,92.0
18095,3851,Wallsend South Public School,2019,93.8
18096,4310,Walters Road Public School,2019,92.1
18097,4522,Wamberal Public School,2019,92.6
18098,3364,Wamoon Public School,2019,89.9
18099,3365,Wanaaring Public School,2019,81.2
18100,3373,Wangi Wangi Public School,2019,91.8
18101,3960,Waniora Public School,2019,93.0
18102,3377,Waratah Public School,2019,91.6
18103,3932,Waratah West Public School,2019,88.5
18104,3378,Wardell Public School,2019,93.1
18105,8519,Warialda High School,2019,85.6
18106,3382,Warialda Public School,2019,91.0
18107,8418,Warilla High School,2019,86.1
18108,4333,Warilla North Public School,2019,88.9
18109,4005,Warilla Public School,2019,91.3
18110,8440,Warners Bay High School,2019,92.0
18111,3384,Warners Bay Public School,2019,92.6
18112,4117,Warnervale Public School,2019,91.5
18113,3744,Warragamba Public School,2019,91.6
18114,3390,Warrawee Public School,2019,95.2
18115,8480,Warrawong High School,2019,86.2
18116,3104,Warrawong Public School,2019,89.5
18117,3392,Warren Central School,2019,82.2
18118,4195,Warrimoo Public School,2019,93.2
18119,3678,Warwick Farm Public School,2019,90.4
18120,3396,Waterfall Public School,2019,93.2
18121,4059,Wattawa Heights Public School,2019,89.8
18122,3402,Wattle Flat Public School,2019,85.7
18123,3871,Wattle Grove Public School,2019,94.6
18124,8173,Wauchope High School,2019,85.7
18125,3404,Wauchope Public School,2019,92.4
18126,3953,Waverley Public School,2019,95.2
18127,3412,Wee Jasper Public School,2019,
18128,8270,Wee Waa High School,2019,83.5
18129,3416,Wee Waa Public School,2019,88.1
18130,3415,Weethalle Public School,2019,92.9
18131,4305,Weilmoringle Public School,2019,80.0
18132,8197,Wellington High School,2019,81.6
18133,3420,Wellington Public School,2019,88.9
18134,3422,Wentworth Falls Public School,2019,92.2
18135,3421,Wentworth Public School,2019,89.1
18136,3423,Wentworthville Public School,2019,93.1
18137,4541,Werrington County Public School,2019,92.3
18138,4473,Werrington Public School,2019,91.9
18139,3425,Werris Creek Public School,2019,89.5
18140,2858,West Pennant Hills Public School,2019,95.6
18141,4283,West Pymble Public School,2019,95.2
18142,3023,West Ryde Public School,2019,94.4
18143,8411,West Wallsend High School,2019,87.0
18144,3358,West Wallsend Public School,2019,92.5
18145,8392,West Wyalong High School,2019,86.2
18146,3519,West Wyalong Public School,2019,92.1
18147,3428,Westdale Public School,2019,92.0
18148,8384,Westfields Sports High School,2019,89.8
18149,5238,Westlawn Public School,2019,94.2
18150,3883,Westmead Public School,2019,93.4
18151,3431,Weston Public School,2019,91.0
18152,4411,Westport Public School,2019,88.8
18153,4378,Whalan Public School,2019,89.6
18154,4249,Wheeler Heights Public School,2019,94.5
18155,2980,Whian Whian Public School,2019,89.1
18156,3435,White Cliffs Public School,2019,97.4
18157,8390,Whitebridge High School,2019,88.3
18158,3438,Whitton-Murrami Public School,2019,93.2
18159,3439,Wiangaree Public School,2019,88.7
18160,4474,Widemere Public School,2019,93.3
18161,4433,Wideview Public School,2019,94.6
18162,3441,Wilberforce Public School,2019,93.9
18163,3442,Wilcannia Central School,2019,66.6
18164,8888,Wiley Park Girls High School,2019,84.8
18165,4553,Wiley Park Public School,2019,89.7
18166,4543,Wilkins Public School,2019,94.2
18167,3445,Willawarrin Public School,2019,86.0
18168,4602,William Bayldon Public School,2019,90.8
18169,4576,William Dean Public School,2019,91.9
18170,4563,William Stimson Public School,2019,91.7
18171,4470,Willmot Public School,2019,86.3
18172,8159,Willoughby Girls High School,2019,94.4
18173,3449,Willoughby Public School,2019,95.6
18174,3451,Willow Tree Public School,2019,92.3
18175,8491,Willyama High School,2019,86.2
18176,3454,Wilsons Creek Public School,2019,74.7
18177,4650,Wilton Public School,2019,93.2
18178,3893,Windale Public School,2019,86.6
18179,1992,Windang Public School,2019,93.1
18180,3457,Windellama Public School,2019,89.2
18181,8396,Windsor High School,2019,85.4
18182,4614,Windsor Park Public School,2019,93.1
18183,3459,Windsor Public School,2019,90.6
18184,4066,Windsor South Public School,2019,92.4
18185,3461,Wingello Public School,2019,94.2
18186,4575,Wingham Brush Public School,2019,92.0
18187,8391,Wingham High School,2019,87.1
18188,7314,Wingham Public School,2019,93.3
18189,8573,Winmalee High School,2019,89.5
18190,4436,Winmalee Public School,2019,92.8
18191,4471,Winston Heights Public School,2019,94.0
18192,4417,Winston Hills Public School,2019,94.8
18193,3762,Wiripaang Public School,2019,89.0
18194,4564,Wirreanda Public School,2019,94.0
