,School code,School Name,COMPOSITE_CLASS,COUNT,CLASS
26649,2709,Narrabri West Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.8,17
26650,4214,Narrandera East Infants School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26651,2710,Narrandera Public School,PCT_COMPOSITE_CLASS_STUDENTS,43.2,17
26652,4404,Narranga Public School,PCT_COMPOSITE_CLASS_STUDENTS,16.5,17
26653,3827,Narraweena Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.1,17
26654,2713,Narromine Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26655,3875,Narwee Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.7,17
26656,2714,Nashdale Public School,PCT_COMPOSITE_CLASS_STUDENTS,68.6,17
26657,2725,Nemingha Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.5,17
26658,2730,Neutral Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26659,2732,Neville Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26660,5247,New Lambton Heights Infants School,PCT_COMPOSITE_CLASS_STUDENTS,77,17
26661,2738,New Lambton Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.2,17
26662,3798,New Lambton South Public School,PCT_COMPOSITE_CLASS_STUDENTS,48.5,17
26663,4499,Newbridge Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.7,17
26664,2736,Newcastle East Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.9,17
26665,4627,Newington Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.3,17
26666,4478,Newling Public School,PCT_COMPOSITE_CLASS_STUDENTS,81.8,17
26667,2740,Newport Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.7,17
26668,2741,Newrybar Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26669,2744,Newtown North Public School,PCT_COMPOSITE_CLASS_STUDENTS,63,17
26670,7431,Newtown Public School,PCT_COMPOSITE_CLASS_STUDENTS,89.1,17
26671,4427,Niagara Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,66.9,17
26672,2748,Niangala Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26673,2749,Nicholson Street Public School,PCT_COMPOSITE_CLASS_STUDENTS,72.6,17
26674,5128,Nillo Infants School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26675,2751,Nimbin Central School,PCT_COMPOSITE_CLASS_STUDENTS,84.8,17
26676,2752,Nimmitabel Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26677,2759,Nords Wharf Public School,PCT_COMPOSITE_CLASS_STUDENTS,82.5,17
26678,1327,Norfolk Island Central School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26679,2760,Normanhurst Public School,PCT_COMPOSITE_CLASS_STUDENTS,29.3,17
26680,4275,Normanhurst West Public School,PCT_COMPOSITE_CLASS_STUDENTS,14,17
26681,4149,North Haven Public School,PCT_COMPOSITE_CLASS_STUDENTS,48.1,17
26682,4664,North Kellyville Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26683,4618,North Nowra Public School,PCT_COMPOSITE_CLASS_STUDENTS,82.5,17
26684,2764,North Rocks Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26685,3022,North Ryde Public School,PCT_COMPOSITE_CLASS_STUDENTS,49.3,17
26686,2765,North Star Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26687,2766,North Sydney Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.6,17
26688,3332,North Wagga Public School,PCT_COMPOSITE_CLASS_STUDENTS,61,17
26689,4673,Northbourne Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26690,2761,Northbridge Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26691,4588,Northlakes Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.4,17
26692,2763,Northmead Public School,PCT_COMPOSITE_CLASS_STUDENTS,7.4,17
26693,4493,Noumea Public School,PCT_COMPOSITE_CLASS_STUDENTS,54.5,17
26694,2768,Nowendoc Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26695,4256,Nowra East Public School,PCT_COMPOSITE_CLASS_STUDENTS,73.1,17
26696,4106,Nowra Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,74.4,17
26697,2769,Nowra Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26698,2771,Nulkaba Public School,PCT_COMPOSITE_CLASS_STUDENTS,58.6,17
26699,2778,Numeralla Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26700,2781,Nundle Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26701,4420,Nuwarra Public School,PCT_COMPOSITE_CLASS_STUDENTS,62.7,17
26702,2784,Nymboida Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26703,2785,Nyngan Public School,PCT_COMPOSITE_CLASS_STUDENTS,40.8,17
26704,3860,Oak Flats Public School,PCT_COMPOSITE_CLASS_STUDENTS,59.5,17
26705,2789,Oakdale Public School,PCT_COMPOSITE_CLASS_STUDENTS,30.5,17
26706,4604,Oakhill Drive Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.7,17
26707,2791,Oaklands Central School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26708,2794,Oakville Public School,PCT_COMPOSITE_CLASS_STUDENTS,63.4,17
26709,4071,Oatlands Public School,PCT_COMPOSITE_CLASS_STUDENTS,82.3,17
26710,2796,Oatley Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.4,17
26711,3797,Oatley West Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.7,17
26712,2797,Oberon Public School,PCT_COMPOSITE_CLASS_STUDENTS,65.4,17
26713,1227,Ocean Shores Public School,PCT_COMPOSITE_CLASS_STUDENTS,42.2,17
26714,2798,O'Connell Public School,PCT_COMPOSITE_CLASS_STUDENTS,82.9,17
26715,2799,Old Bar Public School,PCT_COMPOSITE_CLASS_STUDENTS,56.4,17
26716,2800,Old Bonalbo Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26717,2801,Old Guildford Public School,PCT_COMPOSITE_CLASS_STUDENTS,17.5,17
26718,4534,Orama Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26719,4651,Oran Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,79.6,17
26720,4549,Orana Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.7,17
26721,2811,Orange East Public School,PCT_COMPOSITE_CLASS_STUDENTS,76.7,17
26722,2812,Orange Grove Public School,PCT_COMPOSITE_CLASS_STUDENTS,52.9,17
26723,7307,Orange Public School,PCT_COMPOSITE_CLASS_STUDENTS,32.2,17
26724,2814,Orara Upper Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26725,2815,Orchard Hills Public School,PCT_COMPOSITE_CLASS_STUDENTS,63.4,17
26726,2818,Otford Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26727,2820,Ourimbah Public School,PCT_COMPOSITE_CLASS_STUDENTS,62.5,17
26728,2823,Oxley Island Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26729,4055,Oxley Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.3,17
26730,3690,Oxley Vale Public School,PCT_COMPOSITE_CLASS_STUDENTS,46.6,17
26731,3593,Oyster Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,25.3,17
26732,1551,Pacific Palms Public School,PCT_COMPOSITE_CLASS_STUDENTS,73.7,17
26733,7432,Paddington Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.1,17
26734,3958,Padstow Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,26.5,17
26735,4088,Padstow North Public School,PCT_COMPOSITE_CLASS_STUDENTS,29,17
26736,2826,Padstow Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,88.1,17
26737,3905,Pagewood Public School,PCT_COMPOSITE_CLASS_STUDENTS,19.3,17
26738,3912,Palinyewah Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26739,2827,Pallamallawa Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26740,2829,Palmers Island Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26741,2831,Pambula Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.6,17
26742,4012,Panania North Public School,PCT_COMPOSITE_CLASS_STUDENTS,29.6,17
26743,1809,Panania Public School,PCT_COMPOSITE_CLASS_STUDENTS,11,17
26744,4204,Parkes East Public School,PCT_COMPOSITE_CLASS_STUDENTS,17.4,17
26745,2835,Parkes Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.6,17
26746,2838,Parklea Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26747,4413,Parkview Public School,PCT_COMPOSITE_CLASS_STUDENTS,28.7,17
26748,3840,Parramatta East Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.3,17
26749,2842,Parramatta North Public School,PCT_COMPOSITE_CLASS_STUDENTS,79.4,17
26750,2840,Parramatta Public School,PCT_COMPOSITE_CLASS_STUDENTS,8,17
26751,2843,Parramatta West Public School,PCT_COMPOSITE_CLASS_STUDENTS,7.5,17
26752,2844,Paterson Public School,PCT_COMPOSITE_CLASS_STUDENTS,46.7,17
26753,2846,Paxton Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26754,2848,Peak Hill Central School,PCT_COMPOSITE_CLASS_STUDENTS,80,17
26755,2849,Peakhurst Public School,PCT_COMPOSITE_CLASS_STUDENTS,26.6,17
26756,4323,Peakhurst South Public School,PCT_COMPOSITE_CLASS_STUDENTS,79.1,17
26757,4013,Peakhurst West Public School,PCT_COMPOSITE_CLASS_STUDENTS,70,17
26758,2852,Peats Ridge Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26759,2855,Pelaw Main Public School,PCT_COMPOSITE_CLASS_STUDENTS,72,17
26760,2476,Pelican Flat Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26761,3993,Pendle Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,55.4,17
26762,2857,Pennant Hills Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.7,17
26763,2859,Penrith Public School,PCT_COMPOSITE_CLASS_STUDENTS,36.1,17
26764,4138,Penrith South Public School,PCT_COMPOSITE_CLASS_STUDENTS,35.4,17
26765,2860,Penrose Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26766,2861,Penshurst Public School,PCT_COMPOSITE_CLASS_STUDENTS,16.6,17
26767,4051,Penshurst West Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.2,17
26768,2862,Perthville Public School,PCT_COMPOSITE_CLASS_STUDENTS,45.8,17
26769,4502,Petersham Public School,PCT_COMPOSITE_CLASS_STUDENTS,93,17
26770,4342,Picnic Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,38,17
26771,2867,Picton Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.5,17
26772,2870,Pilliga Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26773,2884,Pitt Town Public School,PCT_COMPOSITE_CLASS_STUDENTS,27.1,17
26774,7308,Plattsburg Public School,PCT_COMPOSITE_CLASS_STUDENTS,72.6,17
26775,4357,Pleasant Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,39.4,17
26776,2886,Pleasant Hills Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26777,2887,Plumpton Public School,PCT_COMPOSITE_CLASS_STUDENTS,66.7,17
26778,4551,Plunkett Street Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26779,4050,Point Clare Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.3,17
26780,2893,Pomona Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26781,2895,Pooncarie Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26782,2896,Port Kembla Public School,PCT_COMPOSITE_CLASS_STUDENTS,69.4,17
26783,2899,Port Macquarie Public School,PCT_COMPOSITE_CLASS_STUDENTS,77.1,17
26784,4675,Porters Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26785,2897,Portland Central School,PCT_COMPOSITE_CLASS_STUDENTS,74.4,17
26786,3578,Pottsville Beach Public School,PCT_COMPOSITE_CLASS_STUDENTS,7.6,17
26787,4554,Prairievale Public School,PCT_COMPOSITE_CLASS_STUDENTS,62.4,17
26788,2900,Premer Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26789,2901,Prestons Public School,PCT_COMPOSITE_CLASS_STUDENTS,61,17
26790,2902,Pretty Beach Public School,PCT_COMPOSITE_CLASS_STUDENTS,75.1,17
26791,2904,Primbee Public School,PCT_COMPOSITE_CLASS_STUDENTS,64.6,17
26792,2910,Punchbowl Public School,PCT_COMPOSITE_CLASS_STUDENTS,27,17
26793,2913,Putney Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.8,17
26794,3777,Pymble Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26795,2917,Quaama Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26796,4212,Quakers Hill East Public School,PCT_COMPOSITE_CLASS_STUDENTS,54.4,17
26797,2918,Quakers Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,17.8,17
26798,2919,Quambone Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26799,2920,Quandialla Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26800,4371,Queanbeyan East Public School,PCT_COMPOSITE_CLASS_STUDENTS,90,17
26801,2922,Queanbeyan Public School,PCT_COMPOSITE_CLASS_STUDENTS,54.4,17
26802,4394,Queanbeyan South Public School,PCT_COMPOSITE_CLASS_STUDENTS,32.3,17
26803,4127,Queanbeyan West Public School,PCT_COMPOSITE_CLASS_STUDENTS,33.5,17
26804,3947,Quirindi Public School,PCT_COMPOSITE_CLASS_STUDENTS,78.8,17
26805,2927,Raglan Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.9,17
26806,4233,Railway Town Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26807,2930,Rainbow Street Public School,PCT_COMPOSITE_CLASS_STUDENTS,19.9,17
26808,2931,Raleigh Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26809,3830,Ramsgate Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.8,17
26810,2933,Rand Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26811,4250,Randwick Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.2,17
26812,2935,Rankins Springs Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26813,2937,Rappville Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26814,2193,Rathmines Public School,PCT_COMPOSITE_CLASS_STUDENTS,41.6,17
26815,2943,Raymond Terrace Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.2,17
26816,4410,Red Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,90.1,17
26817,2948,Red Range Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26818,2946,Redhead Public School,PCT_COMPOSITE_CLASS_STUDENTS,59,17
26819,2950,Regents Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,60.9,17
26820,2951,Regentville Public School,PCT_COMPOSITE_CLASS_STUDENTS,19.4,17
26821,2955,Repton Public School,PCT_COMPOSITE_CLASS_STUDENTS,73.9,17
26822,2958,Revesby Public School,PCT_COMPOSITE_CLASS_STUDENTS,71,17
26823,4016,Revesby South Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.7,17
26824,2965,Richmond North Public School,PCT_COMPOSITE_CLASS_STUDENTS,79.5,17
26825,3999,Richmond Public School,PCT_COMPOSITE_CLASS_STUDENTS,64.7,17
26826,4312,Ringrose Public School,PCT_COMPOSITE_CLASS_STUDENTS,34.5,17
26827,4653,Riverbank Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.4,17
26828,2970,Riverstone Public School,PCT_COMPOSITE_CLASS_STUDENTS,43.3,17
26829,3743,Riverwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.3,17
26830,4569,Robert Townson Public School,PCT_COMPOSITE_CLASS_STUDENTS,66.1,17
26831,2971,Robertson Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.4,17
26832,2973,Rockdale Public School,PCT_COMPOSITE_CLASS_STUDENTS,46.2,17
26833,2974,Rockley Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26834,2983,Rocky River Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26835,2985,Rollands Plains Upper Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26836,4056,Rooty Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.9,17
26837,4645,Ropes Crossing Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.7,17
26838,2988,Rose Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,8,17
26839,2987,Rosebank Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26840,7444,Rosehill Public School,PCT_COMPOSITE_CLASS_STUDENTS,48,17
26841,4294,Roselea Public School,PCT_COMPOSITE_CLASS_STUDENTS,41.4,17
26842,4537,Rosemeadow Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.5,17
26843,2994,Roseville Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.7,17
26844,2996,Rosewood Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26845,2997,Ross Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,32.1,17
26846,2999,Rossmore Public School,PCT_COMPOSITE_CLASS_STUDENTS,80.5,17
26847,3003,Rouchel Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26848,3006,Rous Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26849,3008,Rouse Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.1,17
26850,3580,Rowena Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26851,7435,Rozelle Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.1,17
26852,3012,Rugby Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26853,3013,Rukenvale Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26854,4489,Ruse Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.9,17
26855,5132,Russell Lea Public School,PCT_COMPOSITE_CLASS_STUDENTS,45.2,17
26856,3973,Russell Vale Public School,PCT_COMPOSITE_CLASS_STUDENTS,52.7,17
26857,4561,Rutherford Public School,PCT_COMPOSITE_CLASS_STUDENTS,33.1,17
26858,4123,Rydalmere East Public School,PCT_COMPOSITE_CLASS_STUDENTS,73.8,17
26859,3020,Rydalmere Public School,PCT_COMPOSITE_CLASS_STUDENTS,78.9,17
26860,4257,Ryde East Public School,PCT_COMPOSITE_CLASS_STUDENTS,44.3,17
26861,3021,Ryde Public School,PCT_COMPOSITE_CLASS_STUDENTS,43.2,17
26862,3024,Rye Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26863,3025,Rylstone Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.4,17
26864,4491,Sackville Street Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.1,17
26865,4319,Sadleir Public School,PCT_COMPOSITE_CLASS_STUDENTS,60.6,17
26866,3035,Salt Ash Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26867,4574,Samuel Gilbert Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.6,17
26868,4560,Samuel Terry Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.6,17
26869,4464,Sanctuary Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,22.6,17
26870,5696,Sandon Public School,PCT_COMPOSITE_CLASS_STUDENTS,80.9,17
26871,4557,Sandy Beach Public School,PCT_COMPOSITE_CLASS_STUDENTS,29.4,17
26872,1974,Sandy Hollow Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26873,3038,Sans Souci Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.8,17
26874,4509,Sarah Redfern Public School,PCT_COMPOSITE_CLASS_STUDENTS,63.6,17
26875,3041,Savernake Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26876,3042,Sawtell Public School,PCT_COMPOSITE_CLASS_STUDENTS,43.9,17
26877,3045,Scarborough Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26878,3046,Schofields Public School,PCT_COMPOSITE_CLASS_STUDENTS,58.1,17
26879,7311,Scone Public School,PCT_COMPOSITE_CLASS_STUDENTS,14,17
26880,3635,Scotts Head Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26881,1104,Seaforth Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.1,17
26882,3048,Seaham Public School,PCT_COMPOSITE_CLASS_STUDENTS,88.6,17
26883,5188,Sefton Infants School,PCT_COMPOSITE_CLASS_STUDENTS,23.7,17
26884,3053,Seven Hills North Public School,PCT_COMPOSITE_CLASS_STUDENTS,38.9,17
26885,3931,Seven Hills Public School,PCT_COMPOSITE_CLASS_STUDENTS,64.5,17
26886,4162,Seven Hills West Public School,PCT_COMPOSITE_CLASS_STUDENTS,47.8,17
26887,4476,Shalvey Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26888,4641,Shell Cove Public School,PCT_COMPOSITE_CLASS_STUDENTS,68.7,17
26889,4381,Shelley Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.2,17
26890,3060,Shellharbour Public School,PCT_COMPOSITE_CLASS_STUDENTS,40.4,17
26891,4328,Sherwood Grange Public School,PCT_COMPOSITE_CLASS_STUDENTS,58.2,17
26892,4640,Sherwood Ridge Public School,PCT_COMPOSITE_CLASS_STUDENTS,14.7,17
26893,4589,Shoal Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,75.4,17
26894,1625,Shoalhaven Heads Public School,PCT_COMPOSITE_CLASS_STUDENTS,79.5,17
26895,3065,Shortland Public School,PCT_COMPOSITE_CLASS_STUDENTS,56.3,17
26896,4486,Singleton Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,30.4,17
26897,3070,Singleton Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.6,17
26898,4668,Smalls Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26899,3073,Smithfield Public School,PCT_COMPOSITE_CLASS_STUDENTS,69.7,17
26900,4355,Smithfield West Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.1,17
26901,3075,Smithtown Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26902,3077,Sofala Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26903,3696,Soldiers Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,72.4,17
26904,3078,Somersby Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26905,3079,Somerton Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26906,3703,South Coogee Public School,PCT_COMPOSITE_CLASS_STUDENTS,19.1,17
26907,2061,South Grafton Public School,PCT_COMPOSITE_CLASS_STUDENTS,18.9,17
26908,3333,South Wagga Public School,PCT_COMPOSITE_CLASS_STUDENTS,61.4,17
26909,3083,South West Rocks Public School,PCT_COMPOSITE_CLASS_STUDENTS,54.3,17
26910,4428,Southern Cross Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.6,17
26911,3968,Speers Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,75.3,17
26912,3084,Spencer Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26913,4657,Spring Farm Public School,PCT_COMPOSITE_CLASS_STUDENTS,69,17
26914,3089,Spring Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26915,3091,Spring Ridge Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26916,3093,Spring Terrace Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26917,4523,Springdale Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.4,17
26918,3095,Springwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.5,17
26919,4481,St Andrews Public School,PCT_COMPOSITE_CLASS_STUDENTS,14.8,17
26920,4531,St Clair Public School,PCT_COMPOSITE_CLASS_STUDENTS,45.4,17
26921,3673,St Georges Basin Public School,PCT_COMPOSITE_CLASS_STUDENTS,18.6,17
26922,4603,St Helens Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.3,17
26923,4293,St Ives North Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,17
26924,4400,St Ives Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,66.3,17
26925,4331,St Ives Public School,PCT_COMPOSITE_CLASS_STUDENTS,32.4,17
26926,3029,St Johns Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,24.9,17
26927,4205,St Marys North Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.6,17
26928,3031,St Marys Public School,PCT_COMPOSITE_CLASS_STUDENTS,81.9,17
26929,4279,St Marys South Public School,PCT_COMPOSITE_CLASS_STUDENTS,29.6,17
26930,3032,St Peters Public School,PCT_COMPOSITE_CLASS_STUDENTS,53.8,17
26931,5133,Stanford Merthyr Infants School,PCT_COMPOSITE_CLASS_STUDENTS,49.3,17
26932,7436,Stanmore Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.4,17
26933,3103,Stanwell Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,51,17
26934,3109,Stockinbingal Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26935,3110,Stockton Public School,PCT_COMPOSITE_CLASS_STUDENTS,84.8,17
26936,3112,Stokers Siding Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26937,3119,Stratford Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26938,3122,Stratheden Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26939,3123,Strathfield North Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.8,17
26940,3124,Strathfield South Public School,PCT_COMPOSITE_CLASS_STUDENTS,25.7,17
26941,3125,Stroud Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26942,3126,Stroud Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26943,3127,Stuart Town Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26944,3643,Stuarts Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26945,4457,Sturt Public School,PCT_COMPOSITE_CLASS_STUDENTS,90.5,17
26946,3129,Summer Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.8,17
26947,4562,Sunshine Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.6,17
26948,4631,Surveyors Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,55.8,17
26949,3659,Sussex Inlet Public School,PCT_COMPOSITE_CLASS_STUDENTS,46.7,17
26950,3822,Sutherland North Public School,PCT_COMPOSITE_CLASS_STUDENTS,37.5,17
26951,3136,Sutherland Public School,PCT_COMPOSITE_CLASS_STUDENTS,53,17
26952,3138,Sutton Forest Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,17
26953,3137,Sutton Public School,PCT_COMPOSITE_CLASS_STUDENTS,57.1,17
26954,3141,Swansea Public School,PCT_COMPOSITE_CLASS_STUDENTS,54.8,17
26955,4024,Sylvania Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.3,17
26956,3143,Sylvania Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.3,17
26957,3534,Table Top Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26958,3145,Tabulam Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,17
26959,4617,Tacking Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,18.2,17
