,School code,School Name,COMPOSITE_CLASS,COUNT,CLASS
32568,1307,Boomi Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32569,4017,Booragul Public School,PCT_COMPOSITE_CLASS_STUDENTS,82.1,18
32570,1311,Booral Public School,PCT_COMPOSITE_CLASS_STUDENTS,81.8,18
32571,1313,Boorowa Central School,PCT_COMPOSITE_CLASS_STUDENTS,68.7,18
32572,1318,Boree Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32573,3504,Borenore Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32574,1320,Boronia Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,20.6,18
32575,1321,Bossley Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.4,18
32576,1323,Botany Public School,PCT_COMPOSITE_CLASS_STUDENTS,82.4,18
32577,1326,Bourke Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.2,18
32578,7408,Bourke Street Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.5,18
32579,4538,Bowen Public School,PCT_COMPOSITE_CLASS_STUDENTS,78.7,18
32580,1334,Bowning Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32581,1335,Bowral Public School,PCT_COMPOSITE_CLASS_STUDENTS,34.3,18
32582,1336,Bowraville Central School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32583,4403,Bradbury Public School,PCT_COMPOSITE_CLASS_STUDENTS,25.6,18
32584,4525,Braddock Public School,PCT_COMPOSITE_CLASS_STUDENTS,48.2,18
32585,4406,Bradfordville Public School,PCT_COMPOSITE_CLASS_STUDENTS,64,18
32586,1340,Braidwood Central School,PCT_COMPOSITE_CLASS_STUDENTS,70.8,18
32587,1341,Branxton Public School,PCT_COMPOSITE_CLASS_STUDENTS,84.8,18
32588,1345,Breadalbane Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32589,1347,Bredbo Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32590,1350,Brewarrina Central School,PCT_COMPOSITE_CLASS_STUDENTS,20.9,18
32591,4458,Briar Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,86,18
32592,1354,Bribbaree Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32593,1358,Brighton-Le-Sands Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.3,18
32594,1360,Bringelly Public School,PCT_COMPOSITE_CLASS_STUDENTS,37.4,18
32595,1498,Brisbania Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.7,18
32596,1361,Broadwater Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32597,1363,Brocklesby Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32598,1367,Broke Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32599,1371,Broken Hill North Public School,PCT_COMPOSITE_CLASS_STUDENTS,61.1,18
32600,1369,Broken Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,57.7,18
32601,1372,Bronte Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.3,18
32602,4566,Brooke Avenue Public School,PCT_COMPOSITE_CLASS_STUDENTS,34.1,18
32603,1377,Brooklyn Public School,PCT_COMPOSITE_CLASS_STUDENTS,84.5,18
32604,1379,Brookvale Public School,PCT_COMPOSITE_CLASS_STUDENTS,49.5,18
32605,4612,Broulee Public School,PCT_COMPOSITE_CLASS_STUDENTS,31.4,18
32606,1387,Brungle Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32607,1389,Brunswick Heads Public School,PCT_COMPOSITE_CLASS_STUDENTS,66.2,18
32608,4183,Budgewoi Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.3,18
32609,1402,Bulahdelah Central School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32610,4228,Bullarah Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32611,1411,Bulli Public School,PCT_COMPOSITE_CLASS_STUDENTS,61.1,18
32612,1414,Bundanoon Public School,PCT_COMPOSITE_CLASS_STUDENTS,61.3,18
32613,1415,Bundarra Central School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32614,3765,Bundeena Public School,PCT_COMPOSITE_CLASS_STUDENTS,35.8,18
32615,1421,Bungendore Public School,PCT_COMPOSITE_CLASS_STUDENTS,16.6,18
32616,1424,Bungwahl Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32617,4616,Buninyong Public School,PCT_COMPOSITE_CLASS_STUDENTS,24.6,18
32618,1425,Bunnaloo Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32619,1432,Burke Ward Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32620,1433,Burnside Public School,PCT_COMPOSITE_CLASS_STUDENTS,31.2,18
32621,1688,Buronga Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32622,1437,Burraga Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,18
32623,4259,Burraneer Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,5,18
32624,1445,Burrawang Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32625,1447,Burren Junction Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32626,1449,Burringbar Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32627,1453,Burrumbuttock Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32628,1455,Burwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,19.3,18
32629,4337,Busby Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.2,18
32630,4396,Busby West Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.3,18
32631,1460,Buxton Public School,PCT_COMPOSITE_CLASS_STUDENTS,89.7,18
32632,1464,Bylong Upper Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,18
32633,1470,Byron Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.7,18
32634,1471,Cabbage Tree Island Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32635,1472,Cabramatta Public School,PCT_COMPOSITE_CLASS_STUDENTS,7.6,18
32636,3980,Cabramatta West Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.1,18
32637,3928,Cabramurra Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32638,4615,Caddies Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32639,4380,Calare Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.9,18
32640,4626,Callala Public School,PCT_COMPOSITE_CLASS_STUDENTS,90.4,18
32641,1481,Cambewarra Public School,PCT_COMPOSITE_CLASS_STUDENTS,72.1,18
32642,4484,Cambridge Gardens Public School,PCT_COMPOSITE_CLASS_STUDENTS,35.6,18
32643,4060,Cambridge Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,25.3,18
32644,1482,Camden Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.2,18
32645,4286,Camden South Public School,PCT_COMPOSITE_CLASS_STUDENTS,14.8,18
32646,1483,Camdenville Public School,PCT_COMPOSITE_CLASS_STUDENTS,81.8,18
32647,1485,Cammeray Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32648,4490,Campbellfield Public School,PCT_COMPOSITE_CLASS_STUDENTS,72.5,18
32649,4277,Campbelltown East Public School,PCT_COMPOSITE_CLASS_STUDENTS,61.9,18
32650,4126,Campbelltown North Public School,PCT_COMPOSITE_CLASS_STUDENTS,64.2,18
32651,1486,Campbelltown Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.6,18
32652,1488,Campsie Public School,PCT_COMPOSITE_CLASS_STUDENTS,3.5,18
32653,1490,Candelo Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32654,1492,Caniaba Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32655,3983,Canley Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,36.5,18
32656,1494,Canley Vale Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32657,1495,Canobolas Public School,PCT_COMPOSITE_CLASS_STUDENTS,66.7,18
32658,7301,Canowindra Public School,PCT_COMPOSITE_CLASS_STUDENTS,55.9,18
32659,1497,Canterbury Public School,PCT_COMPOSITE_CLASS_STUDENTS,88.6,18
32660,5109,Canterbury South Public School,PCT_COMPOSITE_CLASS_STUDENTS,56.5,18
32661,1501,Capertee Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32662,1502,Captains Flat Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32663,1503,Caragabal Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32664,1504,Carcoar Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32665,5260,Cardiff North Public School,PCT_COMPOSITE_CLASS_STUDENTS,88.1,18
32666,1505,Cardiff Public School,PCT_COMPOSITE_CLASS_STUDENTS,45.1,18
32667,3895,Cardiff South Public School,PCT_COMPOSITE_CLASS_STUDENTS,27.6,18
32668,1506,Cargo Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32669,1507,Carinda Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32670,3972,Caringbah North Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.2,18
32671,1508,Caringbah Public School,PCT_COMPOSITE_CLASS_STUDENTS,84.6,18
32672,7302,Carlingford Public School,PCT_COMPOSITE_CLASS_STUDENTS,30.6,18
32673,4393,Carlingford West Public School,PCT_COMPOSITE_CLASS_STUDENTS,1.8,18
32674,1512,Carlton Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.9,18
32675,1513,Carlton South Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.2,18
32676,1515,Carool Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32677,3328,Carramar Public School,PCT_COMPOSITE_CLASS_STUDENTS,22.5,18
32678,1517,Carrathool Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32679,1518,Carrington Public School,PCT_COMPOSITE_CLASS_STUDENTS,84.1,18
32680,1520,Carroll Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32681,4360,Cartwright Public School,PCT_COMPOSITE_CLASS_STUDENTS,77.6,18
32682,1526,Casino Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.6,18
32683,5166,Casino West Public School,PCT_COMPOSITE_CLASS_STUDENTS,83.3,18
32684,1527,Cassilis Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32685,3919,Castle Cove Public School,PCT_COMPOSITE_CLASS_STUDENTS,35.6,18
32686,1529,Castle Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,2.8,18
32687,4148,Castlereagh Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.5,18
32688,4198,Casula Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.3,18
32689,1535,Cattai Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32690,4367,Caves Beach Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.1,18
32691,1537,Cawdor Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32692,4635,Cecil Hills Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.3,18
32693,4607,Centaur Public School,PCT_COMPOSITE_CLASS_STUDENTS,63.6,18
32694,4110,Central Mangrove Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32695,3214,Central Tilba Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32696,1543,Cessnock East Public School,PCT_COMPOSITE_CLASS_STUDENTS,34.3,18
32697,1542,Cessnock Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.9,18
32698,1545,Cessnock West Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.5,18
32699,1547,Chandler Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32700,4194,Charlestown East Public School,PCT_COMPOSITE_CLASS_STUDENTS,40.4,18
32701,1550,Charlestown Public School,PCT_COMPOSITE_CLASS_STUDENTS,71.6,18
32702,4324,Charlestown South Public School,PCT_COMPOSITE_CLASS_STUDENTS,91.5,18
32703,4014,Chatham Public School,PCT_COMPOSITE_CLASS_STUDENTS,47.7,18
32704,7409,Chatswood Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32705,1553,Chatsworth Island Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32706,4440,Cherrybrook Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.9,18
32707,4398,Chertsey Primary School,PCT_COMPOSITE_CLASS_STUDENTS,64.8,18
32708,3981,Chester Hill North Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32709,3698,Chester Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,6.9,18
32710,4299,Chifley Public School,PCT_COMPOSITE_CLASS_STUDENTS,30.5,18
32711,1558,Chillingham Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32712,1560,Chipping Norton Public School,PCT_COMPOSITE_CLASS_STUDENTS,59.9,18
32713,4542,Chittaway Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,84.2,18
32714,3808,Chullora Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.9,18
32715,4527,Clairgate Public School,PCT_COMPOSITE_CLASS_STUDENTS,34,18
32716,4565,Clare Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32717,4622,Claremont Meadows Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.5,18
32718,1564,Clarence Town Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32719,4510,Claymore Public School,PCT_COMPOSITE_CLASS_STUDENTS,55.9,18
32720,1566,Clemton Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.6,18
32721,2668,Clergate Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32722,1573,Clovelly Public School,PCT_COMPOSITE_CLASS_STUDENTS,28.4,18
32723,1574,Clunes Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.3,18
32724,4022,Coal Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.1,18
32725,1578,Cobar Public School,PCT_COMPOSITE_CLASS_STUDENTS,82.3,18
32726,1579,Cobargo Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32727,1580,Cobbitty Public School,PCT_COMPOSITE_CLASS_STUDENTS,45,18
32728,1583,Coffee Camp Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32729,1584,Coffs Harbour Public School,PCT_COMPOSITE_CLASS_STUDENTS,5.5,18
32730,4348,Coleambally Central School,PCT_COMPOSITE_CLASS_STUDENTS,70.2,18
32731,1587,Coledale Public School,PCT_COMPOSITE_CLASS_STUDENTS,69.4,18
32732,1589,Collarenebri Central School,PCT_COMPOSITE_CLASS_STUDENTS,81.8,18
32733,3970,Collaroy Plateau Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.1,18
32734,1590,Collector Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32735,1591,Collingullie Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,18
32736,1593,Collins Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32737,1346,Colo Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32738,1085,Colo Vale Public School,PCT_COMPOSITE_CLASS_STUDENTS,60.8,18
32739,1596,Colyton Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.2,18
32740,1601,Comboyne Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32741,1604,Comleroy Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,69.2,18
32742,1605,Como Public School,PCT_COMPOSITE_CLASS_STUDENTS,45,18
32743,3896,Como West Public School,PCT_COMPOSITE_CLASS_STUDENTS,35.6,18
32744,1606,Conargo Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32745,1607,Concord Public School,PCT_COMPOSITE_CLASS_STUDENTS,69,18
32746,1608,Concord West Public School,PCT_COMPOSITE_CLASS_STUDENTS,31,18
32747,3789,Condell Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,39.3,18
32748,1609,Condobolin Public School,PCT_COMPOSITE_CLASS_STUDENTS,31.9,18
32749,1611,Condong Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32750,1822,Congewai Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32751,1612,Coniston Public School,PCT_COMPOSITE_CLASS_STUDENTS,25.7,18
32752,1613,Connells Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,27.1,18
32753,1615,Cooerwull Public School,PCT_COMPOSITE_CLASS_STUDENTS,8.3,18
32754,1616,Coogee Public School,PCT_COMPOSITE_CLASS_STUDENTS,17.9,18
32755,1621,Coolah Central School,PCT_COMPOSITE_CLASS_STUDENTS,82.3,18
32756,1624,Coolamon Central School,PCT_COMPOSITE_CLASS_STUDENTS,76.4,18
32757,1627,Coolongolook Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32758,3890,Cooma North Public School,PCT_COMPOSITE_CLASS_STUDENTS,68.4,18
32759,1628,Cooma Public School,PCT_COMPOSITE_CLASS_STUDENTS,54,18
32760,1630,Coonabarabran Public School,PCT_COMPOSITE_CLASS_STUDENTS,57.8,18
32761,1631,Coonamble Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.7,18
32762,1632,Coopernook Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32763,1634,Coorabell Public School,PCT_COMPOSITE_CLASS_STUDENTS,78.6,18
32764,1635,Cooranbong Public School,PCT_COMPOSITE_CLASS_STUDENTS,57.1,18
32765,1636,Cootamundra Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.3,18
32766,4548,Copacabana Public School,PCT_COMPOSITE_CLASS_STUDENTS,65.6,18
32767,1642,Copmanhurst Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32768,1644,Coraki Public School,PCT_COMPOSITE_CLASS_STUDENTS,70.3,18
32769,1647,Coramba Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32770,1654,Corindi Public School,PCT_COMPOSITE_CLASS_STUDENTS,62.1,18
32771,4300,Corinella Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,18
32772,1656,Corndale Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32773,1658,Corowa Public School,PCT_COMPOSITE_CLASS_STUDENTS,79.5,18
32774,1659,Corowa South Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32775,3877,Corrimal East Public School,PCT_COMPOSITE_CLASS_STUDENTS,68,18
32776,1661,Corrimal Public School,PCT_COMPOSITE_CLASS_STUDENTS,28.3,18
32777,1666,Coutts Crossing Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32778,1668,Cowan Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32779,1670,Cowper Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32780,1671,Cowra Public School,PCT_COMPOSITE_CLASS_STUDENTS,84.3,18
32781,1674,Crabbes Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32782,4504,Crawford Public School,PCT_COMPOSITE_CLASS_STUDENTS,43.9,18
32783,1681,Crescent Head Public School,PCT_COMPOSITE_CLASS_STUDENTS,80.2,18
32784,4441,Crestwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,3.5,18
32785,4037,Cringila Public School,PCT_COMPOSITE_CLASS_STUDENTS,58.4,18
32786,4241,Cromer Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.1,18
32787,1682,Cronulla Public School,PCT_COMPOSITE_CLASS_STUDENTS,22.6,18
32788,3668,Cronulla South Public School,PCT_COMPOSITE_CLASS_STUDENTS,56.8,18
32789,1684,Crookwell Public School,PCT_COMPOSITE_CLASS_STUDENTS,58.6,18
32790,3717,Croppa Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32791,1685,Crossmaglen Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32792,3769,Crowdy Head Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,18
32793,3935,Crown Street Public School,PCT_COMPOSITE_CLASS_STUDENTS,35.3,18
32794,7412,Croydon Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,37,18
32795,7411,Croydon Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32796,1690,Crystal Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32797,1695,Cudal Public School,PCT_COMPOSITE_CLASS_STUDENTS,78.8,18
32798,4555,Cudgegong Valley Public School,PCT_COMPOSITE_CLASS_STUDENTS,10.9,18
32799,1696,Cudgen Public School,PCT_COMPOSITE_CLASS_STUDENTS,90.3,18
32800,4485,Culburra Public School,PCT_COMPOSITE_CLASS_STUDENTS,90.9,18
32801,1698,Culcairn Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32802,1700,Cullen Bullen Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32803,1707,Cumnock Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32804,1708,Cundletown Public School,PCT_COMPOSITE_CLASS_STUDENTS,33.7,18
32805,3925,Curl Curl North Public School,PCT_COMPOSITE_CLASS_STUDENTS,3.2,18
32806,1712,Curlewis Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32807,1714,Currabubula Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32808,4460,Curran Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.4,18
32809,4625,Currans Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.4,18
32810,7413,Daceyville Public School,PCT_COMPOSITE_CLASS_STUDENTS,85.8,18
32811,1722,Dalgety Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32812,4634,Dalmeny Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.6,18
32813,1723,Dalton Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32814,1727,Dapto Public School,PCT_COMPOSITE_CLASS_STUDENTS,18.9,18
32815,4222,Darcy Road Public School,PCT_COMPOSITE_CLASS_STUDENTS,19.4,18
32816,1732,Dareton Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32817,7414,Darlinghurst Public School,PCT_COMPOSITE_CLASS_STUDENTS,7.8,18
32818,1736,Darlington Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,46.1,18
32819,1735,Darlington Public School,PCT_COMPOSITE_CLASS_STUDENTS,57.1,18
32820,4446,Dawson Public School,PCT_COMPOSITE_CLASS_STUDENTS,63,18
32821,1744,Dee Why Public School,PCT_COMPOSITE_CLASS_STUDENTS,13.1,18
32822,1742,Deepwater Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32823,1745,Delegate Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32824,1747,Delungra Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32825,4672,Denham Court Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,18
32826,4281,Deniliquin North Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.7,18
32827,4112,Deniliquin South Public School,PCT_COMPOSITE_CLASS_STUDENTS,54,18
32828,3862,Denistone East Public School,PCT_COMPOSITE_CLASS_STUDENTS,9.6,18
32829,1749,Denman Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32830,3873,Dobroyd Point Public School,PCT_COMPOSITE_CLASS_STUDENTS,29.6,18
32831,1760,Doonside Public School,PCT_COMPOSITE_CLASS_STUDENTS,46,18
32832,1762,Dora Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,82.4,18
32833,7316,Dorrigo Public School,PCT_COMPOSITE_CLASS_STUDENTS,81.7,18
32834,1768,Double Bay Public School,PCT_COMPOSITE_CLASS_STUDENTS,30.2,18
32835,1769,Doubtful Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32836,1770,Douglas Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,71.5,18
32837,1771,Drake Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32838,1058,Drummond Memorial Public School,PCT_COMPOSITE_CLASS_STUDENTS,84.1,18
32839,1774,Drummoyne Public School,PCT_COMPOSITE_CLASS_STUDENTS,0,18
32840,1776,Dubbo North Public School,PCT_COMPOSITE_CLASS_STUDENTS,89,18
32841,1775,Dubbo Public School,PCT_COMPOSITE_CLASS_STUDENTS,12.2,18
32842,1811,Dubbo South Public School,PCT_COMPOSITE_CLASS_STUDENTS,59.8,18
32843,3591,Dubbo West Public School,PCT_COMPOSITE_CLASS_STUDENTS,20.1,18
32844,1778,Dudley Public School,PCT_COMPOSITE_CLASS_STUDENTS,77.7,18
32845,4496,Dulwich Hill Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.6,18
32846,4029,Dundas Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.1,18
32847,1788,Dundurrabin Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32848,1789,Dunedoo Central School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32849,1791,Dungay Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32850,1792,Dungog Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.5,18
32851,1793,Dungowan Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32852,1797,Dunoon Public School,PCT_COMPOSITE_CLASS_STUDENTS,84.9,18
32853,1799,Dural Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.8,18
32854,1801,Duranbah Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32855,1802,Duri Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32856,1803,Durrumbul Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32857,4383,E A Southee Public School,PCT_COMPOSITE_CLASS_STUDENTS,60,18
32858,1807,Earlwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,15.9,18
32859,3924,East Hills Public School,PCT_COMPOSITE_CLASS_STUDENTS,35.3,18
32860,1808,Eastern Creek Public School,PCT_COMPOSITE_CLASS_STUDENTS,55.6,18
32861,4516,Eastlakes Public School,PCT_COMPOSITE_CLASS_STUDENTS,88.4,18
32862,4041,Eastwood Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,11.5,18
32863,7416,Eastwood Public School,PCT_COMPOSITE_CLASS_STUDENTS,3.5,18
32864,1813,Ebenezer Public School,PCT_COMPOSITE_CLASS_STUDENTS,74.2,18
32865,1814,Ebor Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32866,1816,Eden Public School,PCT_COMPOSITE_CLASS_STUDENTS,16.5,18
32867,4583,Edensor Park Public School,PCT_COMPOSITE_CLASS_STUDENTS,45.8,18
32868,4155,Edgeworth Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,36.2,18
32869,3564,Edgeworth Public School,PCT_COMPOSITE_CLASS_STUDENTS,40.5,18
32870,4418,Edward Public School,PCT_COMPOSITE_CLASS_STUDENTS,86.2,18
32871,1823,Eglinton Public School,PCT_COMPOSITE_CLASS_STUDENTS,87.1,18
32872,1824,Elands Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32873,4199,Elanora Heights Public School,PCT_COMPOSITE_CLASS_STUDENTS,4.4,18
32874,4646,Elderslie Public School,PCT_COMPOSITE_CLASS_STUDENTS,16.8,18
32875,4034,Eleebana Public School,PCT_COMPOSITE_CLASS_STUDENTS,3.5,18
32876,4163,Elermore Vale Public School,PCT_COMPOSITE_CLASS_STUDENTS,68.8,18
32877,1826,Ellalong Public School,PCT_COMPOSITE_CLASS_STUDENTS,54.9,18
32878,1827,Ellangowan Public School,PCT_COMPOSITE_CLASS_STUDENTS,NULL,18
32879,1830,Ellerston Public School,PCT_COMPOSITE_CLASS_STUDENTS,100,18
32880,4568,Ellison Public School,PCT_COMPOSITE_CLASS_STUDENTS,58.8,18
